Date,Channel,CampaignType,CampaignName,Cost,Impressions,Clicks,Conversions,Revenue
2026-02-02,Google Ads,PMax,GG_PMax_Performance,935.32,38950,779,46,3707.35
2026-02-02,Google Ads,Shopping,GG_Shopping_Top_Products,496.83,27600,414,23,1844.08
2026-02-02,Meta Ads,Prospecting,FB_Prospecting_Broad,649.64,54133,812,24,1921.32
2026-02-02,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,409.9,34133,512,16,1317.76
2026-02-02,Meta Ads,Retargeting,FB_Retargeting_Catalog,239.95,20000,300,19,1529.9
2026-02-02,Microsoft Ads,Search,MS_Search_Brand,47.68,1975,79,3,215.26
2026-02-02,Microsoft Ads,Shopping,MS_Shopping_Feed,116.31,12933,194,4,327.75
2026-02-03,Google Ads,Search,GG_Search_Brand,150.89,3150,126,8,631.59
2026-02-03,Google Ads,Search,GG_Search_Generic,406.38,8475,339,11,858.19
2026-02-03,Google Ads,PMax,GG_PMax_Performance,753.03,31400,628,31,2471.76
2026-02-03,Google Ads,Shopping,GG_Shopping_Top_Products,507.95,28200,423,24,1941.0
2026-02-03,Meta Ads,Prospecting,FB_Prospecting_Broad,650.66,54200,813,24,1944.26
2026-02-03,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,431.85,36000,540,18,1468.83
2026-02-03,Meta Ads,Retargeting,FB_Retargeting_Catalog,182.99,15267,229,11,919.63
2026-02-03,Microsoft Ads,Search,MS_Search_Brand,57.83,2400,96,4,314.07
2026-02-03,Microsoft Ads,Shopping,MS_Shopping_Feed,114.8,12733,191,4,322.57
2026-02-04,Google Ads,Search,GG_Search_Brand,145.34,3025,121,7,593.34
2026-02-04,Google Ads,Search,GG_Search_Generic,449.25,9350,374,13,1049.12
2026-02-04,Google Ads,PMax,GG_PMax_Performance,840.53,35000,700,38,3078.98
2026-02-04,Google Ads,Shopping,GG_Shopping_Top_Products,428.1,23800,357,18,1411.52
2026-02-04,Meta Ads,Prospecting,FB_Prospecting_Broad,644.53,53733,806,24,1927.33
2026-02-04,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,393.4,32800,492,16,1240.48
2026-02-04,Meta Ads,Retargeting,FB_Retargeting_Catalog,191.89,16000,240,13,1016.62
2026-02-04,Microsoft Ads,Search,MS_Search_Brand,56.91,2375,95,4,307.44
2026-02-04,Microsoft Ads,Shopping,MS_Shopping_Feed,111.84,12400,186,4,309.73
2026-02-05,Google Ads,Search,GG_Search_Brand,161.51,3375,135,9,733.06
2026-02-05,Google Ads,Search,GG_Search_Generic,372.66,7775,311,9,741.01
2026-02-05,Google Ads,PMax,GG_PMax_Performance,702.05,29250,585,28,2202.36
2026-02-05,Google Ads,Shopping,GG_Shopping_Top_Products,430.07,23867,358,18,1437.99
2026-02-05,Meta Ads,Prospecting,FB_Prospecting_Broad,507.92,42333,635,15,1233.11
2026-02-05,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,416.84,34733,521,17,1399.27
2026-02-05,Meta Ads,Retargeting,FB_Retargeting_Catalog,171.81,14333,215,10,830.5
2026-02-05,Microsoft Ads,Search,MS_Search_Brand,50.9,2125,85,3,250.86
2026-02-05,Microsoft Ads,Shopping,MS_Shopping_Feed,101.49,11267,169,3,259.84
2026-02-06,Google Ads,Search,GG_Search_Brand,132.85,2775,111,6,515.07
2026-02-06,Google Ads,Search,GG_Search_Generic,384.48,8000,320,10,803.44
2026-02-06,Google Ads,PMax,GG_PMax_Performance,627.28,26150,523,23,1811.22
2026-02-06,Google Ads,Shopping,GG_Shopping_Top_Products,405.18,22533,338,16,1309.5
2026-02-06,Meta Ads,Prospecting,FB_Prospecting_Broad,497.51,41467,622,15,1210.18
2026-02-06,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,405.37,33800,507,17,1354.78
2026-02-06,Meta Ads,Retargeting,FB_Retargeting_Catalog,199.21,16600,249,14,1126.34
2026-02-06,Microsoft Ads,Search,MS_Search_Brand,41.05,1700,68,2,169.61
2026-02-06,Microsoft Ads,Shopping,MS_Shopping_Feed,78.67,8733,131,2,162.74
2026-02-07,Google Ads,Search,GG_Search_Brand,124.53,2600,104,6,471.54
2026-02-07,Google Ads,Search,GG_Search_Generic,290.92,6050,242,6,487.25
2026-02-07,Google Ads,PMax,GG_PMax_Performance,623.06,25950,519,23,1853.24
2026-02-07,Google Ads,Shopping,GG_Shopping_Top_Products,444.48,24667,370,20,1621.63
2026-02-07,Meta Ads,Prospecting,FB_Prospecting_Broad,504.0,42000,630,16,1286.05
2026-02-07,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,340.91,28400,426,13,1007.54
2026-02-07,Meta Ads,Retargeting,FB_Retargeting_Catalog,141.87,11800,177,8,608.02
2026-02-07,Microsoft Ads,Search,MS_Search_Brand,42.96,1800,72,2,191.9
2026-02-07,Microsoft Ads,Shopping,MS_Shopping_Feed,90.06,10000,150,3,218.77
2026-02-08,Google Ads,Search,GG_Search_Brand,170.7,3550,142,10,806.87
2026-02-08,Google Ads,Search,GG_Search_Generic,342.29,7125,285,8,623.36
2026-02-08,Google Ads,PMax,GG_PMax_Performance,732.38,30500,610,30,2365.35
2026-02-08,Google Ads,Shopping,GG_Shopping_Top_Products,545.99,30333,455,28,2249.04
2026-02-08,Meta Ads,Prospecting,FB_Prospecting_Broad,538.35,44867,673,17,1365.47
2026-02-08,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,382.7,31867,478,15,1176.69
2026-02-08,Meta Ads,Retargeting,FB_Retargeting_Catalog,184.32,15333,230,12,941.16
2026-02-08,Microsoft Ads,Search,MS_Search_Brand,42.57,1775,71,2,176.37
2026-02-08,Microsoft Ads,Shopping,MS_Shopping_Feed,97.47,10800,162,3,238.14
2026-02-09,Google Ads,Search,GG_Search_Brand,165.07,3450,138,9,743.22
2026-02-09,Google Ads,Search,GG_Search_Generic,414.41,8625,345,11,883.05
2026-02-09,Google Ads,PMax,GG_PMax_Performance,951.52,39650,793,48,3830.56
2026-02-09,Google Ads,Shopping,GG_Shopping_Top_Products,517.92,28800,432,25,1996.66
2026-02-09,Meta Ads,Prospecting,FB_Prospecting_Broad,553.62,46133,692,18,1414.78
2026-02-09,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,390.97,32600,489,15,1203.73
2026-02-09,Meta Ads,Retargeting,FB_Retargeting_Catalog,181.96,15133,227,11,901.72
2026-02-09,Microsoft Ads,Search,MS_Search_Brand,49.62,2075,83,3,232.33
2026-02-09,Microsoft Ads,Shopping,MS_Shopping_Feed,102.89,11400,171,3,259.35
2026-02-10,Google Ads,Search,GG_Search_Brand,139.6,2900,116,7,544.21
2026-02-10,Google Ads,Search,GG_Search_Generic,400.28,8350,334,10,833.75
2026-02-10,Google Ads,PMax,GG_PMax_Performance,845.46,35250,705,39,3084.76
2026-02-10,Google Ads,Shopping,GG_Shopping_Top_Products,500.15,27800,417,24,1884.39
2026-02-10,Meta Ads,Prospecting,FB_Prospecting_Broad,584.97,48733,731,20,1586.3
2026-02-10,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,352.2,29333,440,12,994.14
2026-02-10,Meta Ads,Retargeting,FB_Retargeting_Catalog,212.05,17667,265,15,1219.41
2026-02-10,Microsoft Ads,Search,MS_Search_Brand,43.68,1825,73,2,183.64
2026-02-10,Microsoft Ads,Shopping,MS_Shopping_Feed,87.3,9733,146,2,191.0
2026-02-11,Google Ads,Search,GG_Search_Brand,159.66,3325,133,9,710.16
2026-02-11,Google Ads,Search,GG_Search_Generic,391.14,8150,326,10,805.13
2026-02-11,Google Ads,PMax,GG_PMax_Performance,775.01,32300,646,33,2636.19
2026-02-11,Google Ads,Shopping,GG_Shopping_Top_Products,510.99,28400,426,25,1981.61
2026-02-11,Meta Ads,Prospecting,FB_Prospecting_Broad,665.1,55400,831,26,2046.45
2026-02-11,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,388.63,32400,486,15,1211.83
2026-02-11,Meta Ads,Retargeting,FB_Retargeting_Catalog,198.37,16533,248,14,1083.39
2026-02-11,Microsoft Ads,Search,MS_Search_Brand,45.09,1875,75,2,196.94
2026-02-11,Microsoft Ads,Shopping,MS_Shopping_Feed,114.77,12733,191,4,325.42
2026-02-12,Google Ads,Search,GG_Search_Brand,142.3,2975,119,7,575.42
2026-02-12,Google Ads,Search,GG_Search_Generic,438.54,9125,365,13,1011.75
2026-02-12,Google Ads,PMax,GG_PMax_Performance,704.76,29350,587,28,2218.69
2026-02-12,Google Ads,Shopping,GG_Shopping_Top_Products,447.79,24867,373,19,1553.91
2026-02-12,Meta Ads,Prospecting,FB_Prospecting_Broad,601.21,50133,752,21,1703.84
2026-02-12,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,360.33,30000,450,13,1058.63
2026-02-12,Meta Ads,Retargeting,FB_Retargeting_Catalog,169.76,14133,212,10,811.55
2026-02-12,Microsoft Ads,Search,MS_Search_Brand,51.3,2125,85,3,254.63
2026-02-12,Microsoft Ads,Shopping,MS_Shopping_Feed,85.54,9533,143,2,187.2
2026-02-13,Google Ads,Search,GG_Search_Brand,124.23,2600,104,6,452.79
2026-02-13,Google Ads,Search,GG_Search_Generic,385.62,8025,321,10,807.98
2026-02-13,Google Ads,PMax,GG_PMax_Performance,689.33,28700,574,27,2171.47
2026-02-13,Google Ads,Shopping,GG_Shopping_Top_Products,398.14,22133,332,16,1266.1
2026-02-13,Meta Ads,Prospecting,FB_Prospecting_Broad,538.27,44867,673,18,1407.74
2026-02-13,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,406.81,33933,509,17,1363.97
2026-02-13,Meta Ads,Retargeting,FB_Retargeting_Catalog,188.27,15667,235,13,1010.92
2026-02-13,Microsoft Ads,Search,MS_Search_Brand,44.9,1875,75,3,201.51
2026-02-13,Microsoft Ads,Shopping,MS_Shopping_Feed,90.51,10067,151,3,213.09
2026-02-14,Google Ads,Search,GG_Search_Brand,131.49,2750,110,7,523.47
2026-02-14,Google Ads,Search,GG_Search_Generic,327.49,6825,273,8,612.07
2026-02-14,Google Ads,PMax,GG_PMax_Performance,720.12,30000,600,31,2447.88
2026-02-14,Google Ads,Shopping,GG_Shopping_Top_Products,395.23,21933,329,16,1293.96
2026-02-14,Meta Ads,Prospecting,FB_Prospecting_Broad,552.38,46000,690,19,1533.48
2026-02-14,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,341.08,28400,426,13,1008.54
2026-02-14,Meta Ads,Retargeting,FB_Retargeting_Catalog,153.25,12800,192,9,705.62
2026-02-14,Microsoft Ads,Search,MS_Search_Brand,35.38,1475,59,2,132.02
2026-02-14,Microsoft Ads,Shopping,MS_Shopping_Feed,80.39,8933,134,2,175.86
2026-02-15,Google Ads,Search,GG_Search_Brand,128.92,2675,107,6,471.44
2026-02-15,Google Ads,Search,GG_Search_Generic,370.41,7725,309,9,725.37
2026-02-15,Google Ads,PMax,GG_PMax_Performance,745.21,31050,621,31,2445.4
2026-02-15,Google Ads,Shopping,GG_Shopping_Top_Products,480.12,26667,400,22,1758.87
2026-02-15,Meta Ads,Prospecting,FB_Prospecting_Broad,667.86,55667,835,26,2062.69
2026-02-15,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,359.19,29933,449,13,1041.99
2026-02-15,Meta Ads,Retargeting,FB_Retargeting_Catalog,211.85,17667,265,15,1228.51
2026-02-15,Microsoft Ads,Search,MS_Search_Brand,54.34,2275,91,4,281.51
2026-02-15,Microsoft Ads,Shopping,MS_Shopping_Feed,98.38,10933,164,3,242.42
2026-02-16,Google Ads,Search,GG_Search_Brand,142.89,2975,119,7,564.0
2026-02-16,Google Ads,Search,GG_Search_Generic,447.04,9325,373,13,1020.56
2026-02-16,Google Ads,PMax,GG_PMax_Performance,964.54,40200,804,49,3931.0
2026-02-16,Google Ads,Shopping,GG_Shopping_Top_Products,516.89,28733,431,25,1989.09
2026-02-16,Meta Ads,Prospecting,FB_Prospecting_Broad,650.47,54200,813,24,1926.02
2026-02-16,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,437.4,36467,547,19,1491.78
2026-02-16,Meta Ads,Retargeting,FB_Retargeting_Catalog,189.83,15800,237,12,977.95
2026-02-16,Microsoft Ads,Search,MS_Search_Brand,52.25,2175,87,3,256.47
2026-02-16,Microsoft Ads,Shopping,MS_Shopping_Feed,109.28,12133,182,4,291.01
2026-02-17,Google Ads,Search,GG_Search_Brand,134.31,2800,112,6,505.3
2026-02-17,Google Ads,Search,GG_Search_Generic,449.28,9350,374,13,1039.52
2026-02-17,Google Ads,PMax,GG_PMax_Performance,758.61,31600,632,31,2506.97
2026-02-17,Google Ads,Shopping,GG_Shopping_Top_Products,473.21,26267,394,21,1694.86
2026-02-17,Meta Ads,Prospecting,FB_Prospecting_Broad,532.63,44400,666,17,1325.42
2026-02-17,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,441.22,36800,552,19,1530.27
2026-02-17,Meta Ads,Retargeting,FB_Retargeting_Catalog,233.53,19467,292,18,1465.88
2026-02-17,Microsoft Ads,Search,MS_Search_Brand,55.67,2325,93,4,292.07
2026-02-17,Microsoft Ads,Shopping,MS_Shopping_Feed,90.65,10067,151,3,205.33
2026-02-18,Google Ads,Search,GG_Search_Brand,139.09,2900,116,7,545.44
2026-02-18,Google Ads,Search,GG_Search_Generic,354.26,7375,295,8,665.92
2026-02-18,Google Ads,PMax,GG_PMax_Performance,732.7,30550,611,30,2367.33
2026-02-18,Google Ads,Shopping,GG_Shopping_Top_Products,501.75,27867,418,24,1913.63
2026-02-18,Meta Ads,Prospecting,FB_Prospecting_Broad,625.76,52133,782,23,1821.52
2026-02-18,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,394.72,32867,493,16,1248.46
2026-02-18,Meta Ads,Retargeting,FB_Retargeting_Catalog,228.26,19000,285,18,1416.51
2026-02-18,Microsoft Ads,Search,MS_Search_Brand,48.58,2025,81,3,227.24
2026-02-18,Microsoft Ads,Shopping,MS_Shopping_Feed,93.95,10467,157,3,221.96
2026-02-19,Google Ads,Search,GG_Search_Brand,155.05,3225,129,8,678.11
2026-02-19,Google Ads,Search,GG_Search_Generic,378.3,7875,315,10,762.66
2026-02-19,Google Ads,PMax,GG_PMax_Performance,891.88,37150,743,44,3481.89
2026-02-19,Google Ads,Shopping,GG_Shopping_Top_Products,432.29,24000,360,18,1452.3
2026-02-19,Meta Ads,Prospecting,FB_Prospecting_Broad,582.63,48533,728,20,1604.44
2026-02-19,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,365.97,30467,457,14,1090.63
2026-02-19,Meta Ads,Retargeting,FB_Retargeting_Catalog,196.12,16333,245,13,1070.37
2026-02-19,Microsoft Ads,Search,MS_Search_Brand,53.18,2225,89,3,272.81
2026-02-19,Microsoft Ads,Shopping,MS_Shopping_Feed,102.11,11333,170,3,262.88
2026-02-20,Google Ads,Search,GG_Search_Brand,136.77,2850,114,7,544.62
2026-02-20,Google Ads,Search,GG_Search_Generic,367.49,7650,306,9,736.78
2026-02-20,Google Ads,PMax,GG_PMax_Performance,824.69,34350,687,38,3061.79
2026-02-20,Google Ads,Shopping,GG_Shopping_Top_Products,494.79,27467,412,24,1921.39
2026-02-20,Meta Ads,Prospecting,FB_Prospecting_Broad,565.96,47133,707,19,1549.89
2026-02-20,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,327.22,27267,409,11,898.36
2026-02-20,Meta Ads,Retargeting,FB_Retargeting_Catalog,180.85,15067,226,12,935.87
2026-02-20,Microsoft Ads,Search,MS_Search_Brand,41.33,1725,69,2,171.81
2026-02-20,Microsoft Ads,Shopping,MS_Shopping_Feed,93.56,10400,156,3,227.07
2026-02-21,Google Ads,Search,GG_Search_Brand,110.95,2300,92,5,377.51
2026-02-21,Google Ads,Search,GG_Search_Generic,285.54,5950,238,6,470.04
2026-02-21,Google Ads,PMax,GG_PMax_Performance,603.26,25150,503,22,1741.46
2026-02-21,Google Ads,Shopping,GG_Shopping_Top_Products,438.59,24333,365,20,1580.65
2026-02-21,Meta Ads,Prospecting,FB_Prospecting_Broad,423.67,35333,530,12,920.48
2026-02-21,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,366.38,30533,458,14,1156.98
2026-02-21,Meta Ads,Retargeting,FB_Retargeting_Catalog,190.07,15867,238,13,1067.1
2026-02-21,Microsoft Ads,Search,MS_Search_Brand,41.8,1750,70,2,182.02
2026-02-21,Microsoft Ads,Shopping,MS_Shopping_Feed,79.78,8867,133,2,173.33
2026-02-22,Google Ads,Search,GG_Search_Brand,157.71,3275,131,9,693.7
2026-02-22,Google Ads,Search,GG_Search_Generic,403.49,8400,336,11,854.47
2026-02-22,Google Ads,PMax,GG_PMax_Performance,740.85,30850,617,30,2418.07
2026-02-22,Google Ads,Shopping,GG_Shopping_Top_Products,571.56,31733,476,31,2454.24
2026-02-22,Meta Ads,Prospecting,FB_Prospecting_Broad,683.01,56933,854,27,2152.82
2026-02-22,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,425.88,35467,532,18,1443.68
2026-02-22,Meta Ads,Retargeting,FB_Retargeting_Catalog,184.21,15333,230,12,940.13
2026-02-22,Microsoft Ads,Search,MS_Search_Brand,50.1,2100,84,3,241.04
2026-02-22,Microsoft Ads,Shopping,MS_Shopping_Feed,113.71,12667,190,4,319.66
2026-02-23,Google Ads,Search,GG_Search_Brand,176.45,3675,147,11,843.94
2026-02-23,Google Ads,Search,GG_Search_Generic,463.1,9650,386,14,1091.62
2026-02-23,Google Ads,PMax,GG_PMax_Performance,897.1,37400,748,43,3423.87
2026-02-23,Google Ads,Shopping,GG_Shopping_Top_Products,570.14,31667,475,30,2398.62
2026-02-23,Meta Ads,Prospecting,FB_Prospecting_Broad,710.49,59200,888,28,2279.09
2026-02-23,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,392.95,32733,491,15,1215.48
2026-02-23,Meta Ads,Retargeting,FB_Retargeting_Catalog,199.55,16600,249,13,1076.02
2026-02-23,Microsoft Ads,Search,MS_Search_Brand,47.79,2000,80,3,216.27
2026-02-23,Microsoft Ads,Shopping,MS_Shopping_Feed,117.62,13067,196,4,334.84
2026-02-24,Google Ads,Search,GG_Search_Brand,174.61,3650,146,10,834.64
2026-02-24,Google Ads,Search,GG_Search_Generic,435.03,9075,363,12,977.53
2026-02-24,Google Ads,PMax,GG_PMax_Performance,906.07,37750,755,44,3520.55
2026-02-24,Google Ads,Shopping,GG_Shopping_Top_Products,510.75,28400,426,25,1961.49
2026-02-24,Meta Ads,Prospecting,FB_Prospecting_Broad,542.66,45200,678,17,1373.73
2026-02-24,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,458.2,38200,573,21,1644.58
2026-02-24,Meta Ads,Retargeting,FB_Retargeting_Catalog,192.08,16000,240,13,1009.14
2026-02-24,Microsoft Ads,Search,MS_Search_Brand,55.49,2300,92,4,290.33
2026-02-24,Microsoft Ads,Shopping,MS_Shopping_Feed,106.34,11800,177,3,278.69
2026-02-25,Google Ads,Search,GG_Search_Brand,151.55,3150,126,8,642.82
2026-02-25,Google Ads,Search,GG_Search_Generic,454.34,9475,379,13,1071.9
2026-02-25,Google Ads,PMax,GG_PMax_Performance,705.17,29400,588,27,2199.59
2026-02-25,Google Ads,Shopping,GG_Shopping_Top_Products,546.23,30333,455,28,2250.9
2026-02-25,Meta Ads,Prospecting,FB_Prospecting_Broad,564.81,47067,706,19,1497.1
2026-02-25,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,408.85,34067,511,17,1335.32
2026-02-25,Meta Ads,Retargeting,FB_Retargeting_Catalog,183.35,15267,229,12,931.72
2026-02-25,Microsoft Ads,Search,MS_Search_Brand,42.89,1775,71,2,178.93
2026-02-25,Microsoft Ads,Shopping,MS_Shopping_Feed,109.25,12133,182,4,296.18
2026-02-26,Google Ads,Search,GG_Search_Brand,126.65,2650,106,6,460.11
2026-02-26,Google Ads,Search,GG_Search_Generic,389.5,8125,325,10,806.5
2026-02-26,Google Ads,PMax,GG_PMax_Performance,758.95,31600,632,32,2557.39
2026-02-26,Google Ads,Shopping,GG_Shopping_Top_Products,537.23,29867,448,28,2202.03
2026-02-26,Meta Ads,Prospecting,FB_Prospecting_Broad,510.4,42533,638,16,1244.73
2026-02-26,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,387.67,32333,485,15,1217.91
2026-02-26,Meta Ads,Retargeting,FB_Retargeting_Catalog,203.27,16933,254,14,1146.29
2026-02-26,Microsoft Ads,Search,MS_Search_Brand,43.28,1800,72,2,183.86
2026-02-26,Microsoft Ads,Shopping,MS_Shopping_Feed,85.26,9467,142,2,186.05
2026-02-27,Google Ads,Search,GG_Search_Brand,136.57,2850,114,7,543.08
2026-02-27,Google Ads,Search,GG_Search_Generic,403.43,8400,336,11,880.93
2026-02-27,Google Ads,PMax,GG_PMax_Performance,806.16,33600,672,37,2931.57
2026-02-27,Google Ads,Shopping,GG_Shopping_Top_Products,515.29,28600,429,26,2076.56
2026-02-27,Meta Ads,Prospecting,FB_Prospecting_Broad,476.5,39733,596,14,1113.77
2026-02-27,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,388.65,32400,486,16,1249.81
2026-02-27,Meta Ads,Retargeting,FB_Retargeting_Catalog,200.2,16667,250,14,1137.06
2026-02-27,Microsoft Ads,Search,MS_Search_Brand,47.32,1975,79,3,222.78
2026-02-27,Microsoft Ads,Shopping,MS_Shopping_Feed,93.31,10400,156,3,225.88
2026-02-28,Google Ads,Search,GG_Search_Brand,129.22,2700,108,6,506.24
2026-02-28,Google Ads,Search,GG_Search_Generic,339.37,7075,283,8,655.49
2026-02-28,Google Ads,PMax,GG_PMax_Performance,644.43,26850,537,25,1977.54
2026-02-28,Google Ads,Shopping,GG_Shopping_Top_Products,473.37,26267,394,23,1829.79
2026-02-28,Meta Ads,Prospecting,FB_Prospecting_Broad,485.09,40400,606,15,1194.89
2026-02-28,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,286.95,23933,359,9,723.08
2026-02-28,Meta Ads,Retargeting,FB_Retargeting_Catalog,151.93,12667,190,9,693.96
2026-02-28,Microsoft Ads,Search,MS_Search_Brand,41.23,1725,69,2,177.32
2026-02-28,Microsoft Ads,Shopping,MS_Shopping_Feed,81.18,9000,135,2,179.2
2026-03-01,Google Ads,Search,GG_Search_Brand,140.19,2925,117,7,548.09
2026-03-01,Google Ads,Search,GG_Search_Generic,381.61,7950,318,10,760.15
2026-03-01,Google Ads,PMax,GG_PMax_Performance,901.45,37550,751,44,3483.13
2026-03-01,Google Ads,Shopping,GG_Shopping_Top_Products,451.74,25067,376,19,1549.0
2026-03-01,Meta Ads,Prospecting,FB_Prospecting_Broad,537.6,44800,672,17,1347.97
2026-03-01,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,416.66,34733,521,17,1370.43
2026-03-01,Meta Ads,Retargeting,FB_Retargeting_Catalog,228.18,19000,285,18,1401.22
2026-03-01,Microsoft Ads,Search,MS_Search_Brand,51.09,2125,85,3,247.67
2026-03-01,Microsoft Ads,Shopping,MS_Shopping_Feed,113.26,12600,189,4,314.05
2026-03-02,Google Ads,Search,GG_Search_Brand,161.27,3350,134,9,703.67
2026-03-02,Google Ads,Search,GG_Search_Generic,495.32,10325,413,15,1228.15
2026-03-02,Google Ads,PMax,GG_PMax_Performance,844.17,35150,703,38,3017.53
2026-03-02,Google Ads,Shopping,GG_Shopping_Top_Products,490.54,27267,409,22,1781.31
2026-03-02,Meta Ads,Prospecting,FB_Prospecting_Broad,620.35,51667,775,22,1741.31
2026-03-02,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,385.19,32067,481,14,1158.0
2026-03-02,Meta Ads,Retargeting,FB_Retargeting_Catalog,204.37,17000,255,14,1114.86
2026-03-02,Microsoft Ads,Search,MS_Search_Brand,46.82,1950,78,3,205.75
2026-03-02,Microsoft Ads,Shopping,MS_Shopping_Feed,109.11,12133,182,4,287.21
2026-03-03,Google Ads,Search,GG_Search_Brand,163.24,3400,136,9,726.57
2026-03-03,Google Ads,Search,GG_Search_Generic,361.3,7525,301,8,678.16
2026-03-03,Google Ads,PMax,GG_PMax_Performance,794.72,33100,662,34,2712.52
2026-03-03,Google Ads,Shopping,GG_Shopping_Top_Products,564.14,31333,470,29,2347.47
2026-03-03,Meta Ads,Prospecting,FB_Prospecting_Broad,667.06,55600,834,25,2018.11
2026-03-03,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,401.53,33467,502,16,1265.05
2026-03-03,Meta Ads,Retargeting,FB_Retargeting_Catalog,218.27,18200,273,16,1275.48
2026-03-03,Microsoft Ads,Search,MS_Search_Brand,53.92,2250,90,3,271.97
2026-03-03,Microsoft Ads,Shopping,MS_Shopping_Feed,108.84,12067,181,4,288.37
2026-03-04,Google Ads,Search,GG_Search_Brand,148.77,3100,124,8,614.09
2026-03-04,Google Ads,Search,GG_Search_Generic,379.21,7900,316,9,751.03
2026-03-04,Google Ads,PMax,GG_PMax_Performance,845.29,35200,704,39,3080.63
2026-03-04,Google Ads,Shopping,GG_Shopping_Top_Products,575.71,32000,480,31,2462.9
2026-03-04,Meta Ads,Prospecting,FB_Prospecting_Broad,598.35,49867,748,21,1654.9
2026-03-04,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,446.6,37200,558,20,1564.57
2026-03-04,Meta Ads,Retargeting,FB_Retargeting_Catalog,187.77,15667,235,12,965.27
2026-03-04,Microsoft Ads,Search,MS_Search_Brand,53.69,2225,89,3,272.32
2026-03-04,Microsoft Ads,Shopping,MS_Shopping_Feed,102.41,11400,171,3,259.09
2026-03-05,Google Ads,Search,GG_Search_Brand,137.55,2875,115,7,533.62
2026-03-05,Google Ads,Search,GG_Search_Generic,440.33,9175,367,13,1009.24
2026-03-05,Google Ads,PMax,GG_PMax_Performance,790.65,32950,659,34,2737.65
2026-03-05,Google Ads,Shopping,GG_Shopping_Top_Products,534.42,29667,445,27,2157.82
